title,description,keywords,semantic_density,emotion_score,entropy,cliche_score
마물(드라마),뛰어난 실력을 갖춘 여성 변호사가 살인 사건 용의자인 유부남을 만나 금단의 사랑에 빠지는 러브 스릴러 드라마,"변호사, 사랑, 살인, 금단, 사건, 유부남, 용의자, 러브, 여성, 실력",0.629281,0.1999999996,0.1729125235749445,45.35
NCIS: Hawaii,NCIS의 스핀오프 시리즈,"스핀, 오프, 시리즈",0.5573418,0.0,0.7916321518765637,45.31
림보(드라마),"가족보다 더 가족 같은 세 친구 에바, 글로리아, 마이. 갑자기 걸려온 전화 한 통으로 이들의 우정은 시험대에 놓이게 되는데. 금이 간 우정을 다시 되돌릴 수 있을까.","우정, 시험대, 친구, 에바, 전화, 글로리아, 마이, 금, 가족, 같",0.7120156,0.0,0.1729125235749445,45.31
반시밀당반시상,"눈물 알레르기가 있는 쟝쥔은 졸업 후 투자회사 MH에 입사하기 위해 최종 면접을 치른다. 그리고 그곳에서 어린 시절부터 알고 지내던 웬솨이를 만나고, 엘리트인 그의 직장 후배로 들어가게 된다.","쥔, 웬솨, 졸업, 시절, 후, 어리, 투자, 면접, 회사, 최종",0.71191376,0.0,0.1729125235749445,45.31
스위트 매그놀리아,"남부의 작은 도시 서레너티. 말도 많고 탈도 많지만, 사랑하는 친구들이 있는 곳! 늘 서로 격려하고 위로하는 매디, 헬렌, 데이나 수. 그들의 다사다난한 일상이 펼쳐진다.","많, 데이나, 헬렌, 서레너티, 매디, 위로, 말, 격려, 곳, 친구",0.71188974,0.0,0.1729125235749445,45.31
리치맨(드라마),안면인식장애로 사랑하는 여자의 얼굴을 못 알아보는 안하무인 천재 사업가와 알파고 기억력을 지닌 취준생의 로맨스를 그린 드라마,"기억력, 사랑, 여자, 알파고, 사업가, 얼굴, 안하무인, 천재, 장애, 취준생",0.62847173,0.1999999996,0.1729125235749445,45.3
애틀랜타(드라마),도날드 글로버의 자전적인 이야기를 그린 코미디 드라마,"자전, 이야기, 글로버, 코미디, 도날드, 드라마",0.646108,0.0,0.4354249642966395,45.3
Dr.초콜릿,"사연 있는 환자의 생명을 현금 1억 엔, 비밀유지 계약, 그리고 초콜릿으로 구하는 천재 외과의사 팀의 모습을 그린 드라마","의사, 현금, 비밀, 외과, 천재, 유지, 계약, 초콜릿, 생명, 팀",0.6280708,0.1999999996,0.1729125235749445,45.28
달리와 감자탕,‘무지-무식-무학' 3無하지만 생활력 하나는 끝내 주는 '가성비 주의' 남자와 본 투 비 귀티 좔좔이지만 생활 무지렁이인 '가심비' 중시 여자가 미술관을 매개체로 서로의 간극을 좁혀가는 '아트' 로맨스,"생활력, 서로, 가성비, 매개체, 미술관, 주의, 남자, 여자, 투, 중시",0.7113197,0.0,0.1729125235749445,45.27
라스트 킹덤,"9세기 후반의 잉글랜드를 배경으로, 노르드인의 손에 키워진 색슨족의 후예 우트레드의 이야기를 그리는 역사 시대극","레드, 배경, 노르드, 우, 후예, 손, 색슨, 족, 잉글랜드, 이야기",0.71117145,0.0,0.1729125235749445,45.26
"이번 주, 아내가 바람을 핍니다",아내의 불륜을 알게 되면서 가정을 회복하려는 남편의 이야기,"가정, 회복, 불륜, 남편, 아내, 이야기",0.64546967,0.0,0.4354249642966395,45.26
나미브(드라마),해고된 스타 제작자 강수현과 방출된 장기 연습생 유진우가 만나 각자의 목표를 위해 나아가는 이야기,"강수, 우, 현, 유진, 방출, 연습, 장기, 각자, 제작자, 스타",0.71096724,0.0,0.1729125235749445,45.25
개미가 타고 있어요,"미스터리한 모임 속 다섯 명의 개미가, 주식을 통해 인생을 깨닫는 '떡상기원 주식공감 드라마'","주식, 개미, 기원, 인생, 상, 떡, 속, 모임, 공감, 미스터리",0.7108867,0.0,0.1729125235749445,45.25
당신이 죽였다,죽거나 죽이지 않으면 벗어날 수 없는 현실 앞에서 살인을 결심한 두 여자가 예상치 못한 사건에 휘말리며 벌어지는 이야기,"살인, 여자, 결심, 앞, 예상, 현실, 사건, 없, 이야기",0.69692624,0.0,0.2270571177148983,45.22
아이돌 권한대행,아이돌로 오해받은 취준생들의 2박3일 청춘전원활극,"취준생, 청춘, 오해, 전원, 아이돌, 활극",0.6447043,0.0,0.4354249642966395,45.21
나의 완벽한 비서,"일'만' 잘하는 헤드헌팅 회사 CEO 지윤과, 일'도' 완벽한 비서 은호의 밀착 케어 로맨스","일, 은, 비서, 완벽, 지윤, 회사, 밀착, 헌팅, 케어, 헤드",0.7099511,0.0,0.1729125235749445,45.19
심야식당(SBS),밤 12시부터 아침 7시까지 문을 여는 독특한 콘셉트의 식당과 이곳을 찾는 손님들의 보편적이고도 특별한 이야기를 그리는 드라마,"보편, 독특, 손, 콘셉트, 식당, 특별, 문, 이야기, 아침, 밤",0.7098928,0.0,0.1729125235749445,45.19
부기우기(드라마),춤과 노래를 좋아한 여주인공의 격동의 세월을 그린 드라마,"여주인공, 격동, 노래, 세월, 춤, 드라마",0.64410824,0.0,0.4354249642966395,45.18
베이비시터(드라마),유복한 집안의 세 아이를 돌보는 보모와 그 집의 남편과 아내에게서 벌어지는 일을 그린 미스터리 스릴러 드라마,"집, 일, 남편, 아내, 보모, 미스터리, 아이, 스릴러, 집안, 드라마",0.709665,0.0,0.1729125235749445,45.17
Full House,엄마 없이 딸 셋을 키우는 아버지의 에피소드를 그린 드라마,"딸, 아버지, 에피소드, 엄마, 드라마",0.6205636,0.0,0.529119710127072,45.17
내일은 실험왕 2(드라마),초등학교에서 벌어지는 학생들과 선생님들의 실험이야기를 그린 드라마,"선생, 실험, 학생, 이야기, 초등학교, 드라마",0.64388114,0.0,0.4354249642966395,45.16
내일은 실험왕(드라마),초등학교에서 벌어지는 학생들과 선생님들의 실험이야기를 그린 드라마,"선생, 실험, 학생, 이야기, 초등학교, 드라마",0.64388114,0.0,0.4354249642966395,45.16
Do It Yourself!! -두 잇 유어셀프-,6명의 여고생이 DIY를 통해서 미래를 열어가는 일상을 그린 애니메이션,"여고, 미래, 일상, 애니메이션",0.59164333,0.0,0.6437928113922791,45.16
수호천사 울리,"여기 세상 답답한 천사 시스템에 반기를 든 수호천사가 있다. 보스가 만들어 놓은 규칙이란 규칙은 다 깨트리며 나름의 방식으로 사람들을 돕겠다는 패기 넘치는 신입 천사 울리. 하지만 과연 세상만사가 그리 호락호락, 마음대로 될까?","규칙, 천사, 반기, 패기, 수호천사, 사람, 보스, 방식, 시스템, 신입",0.7091354,0.0,0.1729125235749445,45.14
리에종 -어린이 마음 진료소-,"일본에서 발달장애로 진단받은 사람은 약 48만 명.그리고 아동 10명 중 한 명은 어떤 식으로든 장애를 갖고 있다는 현대.남몰래 학교와 가정에서 트러블을 끌어안고 고독과 고통을 견디며 살아가는 사람들이 있다.아동정신과의는 그런 부모와 아이를 마주해온 사람들. , , 3편을 수록.LiaisonⓒYoungchan, Yusaku Takemura 2020All rights reserved.First published in Japan in 2020 by Kodansha Ltd., TokyoElectronic Publishing rights for this Korean edition arranged through Kodansha Ltd.","사람, 아동, 장애, 진단, 부모, 가정, 트러블, 학교, 고독, 고통",0.6255674,0.1999999996,0.1729125235749445,45.13
썸남,썸타는 두 남자의 브로맨스 자취 시트콤,"남자, 브로맨스, 자취, 썸, 시트콤",0.6192373,0.0,0.529119710127072,45.09
너의 등짝에 스매싱!,해마다 80만 명의 자영업자가 폐업하는 불황의 끝자락에 어느 몰락한 가장의 '사돈집 살이'와 '창업 재도전기'를 그린 드라마,"살이, 끝자락, 사돈집, 몰락, 가장, 창업, 불황, 도전, 폐업, 자영업자",0.70825285,0.0,0.1729125235749445,45.09
스웜프 씽(드라마),식물과학자 알렉 홀랜드가 악당의 음모로 늪지의 식물과 결합해 괴물 히어로 '스웜프 씽'으로 변하게 되는 이야기,"식물, 괴물, 결합, 홀랜드, 악당, 늪지, 음모, 히어로, 알렉, 스웜프 씽",0.7202393,0.0,0.1239327803995606,45.07
산후조리원(드라마),"회사에서는 최연소 임원, 병원에서는 최고령 산모 현진이 재난 같은 출산과 조난급 산후조리원 적응기를 거치며 조리원 동기들과 함께 성장해 나가는 격정 출산 느와르","출산, 병원, 고령, 산모, 현진이, 성장, 재난, 원, 같, 동기",0.70716524,0.0,0.1729125235749445,45.02
노 웨이 아웃 : 더 룰렛,"희대의 흉악범이 출소하자 200억 원의 현상금을 건 '공개살인청부'가 벌어지는 가운데, ‘죽이려는 자’와 ‘살아남으려는 자’ 사이에서 펼쳐지는 대결이 시작된다.","가운데, 현상금, 청부, 공개, 살인, 사이, 출소, 대결, 흉악범, 희대",0.70644146,0.0,0.1729125235749445,44.98
메리 킬즈 피플,치료 불가능한 환자들의 조력 사망을 돕는 의사와 이들을 추적하는 형사의 이야기를 다룬 서스펜스 드라마,"형사, 조력, 추적, 사망, 의사, 이야기, 환자, 서스펜스, 가능, 치료",0.7062918,0.0,0.1729125235749445,44.97
다이너스티: 1%의 1%,1980년대 미국 연속극의 전설이 돌아왔다. 21세기 버전으로 리메이크된 '다이너스티'. 최고의 부와 권력을 가진 이들의 은밀한 사생활이 그 민낯을 드러낸다.,"세기, 부, 버전, 최고, 리메이크, 다이너스티, 권력, 전설, 사생활, 연속극",0.7062656,0.0,0.1729125235749445,44.97
동궁(드라마),귀(⻤)의 세계를 넘나드는 능력을 가진 구천(남주혁)과 비밀을 간직한 궁녀 생강(노윤서)이 왕(조승우)의 부름을 받고 동궁에 깃든 저주를 파헤치면서 벌어지는 이야기,"구천, 부름, 남주혁, 조승우, 비밀, 왕, 서, 간직, 궁녀, 윤",0.62289727,0.1999999996,0.1729125235749445,44.97
악몽선생,사립 요산 고등학교. 한봉구가 임시 담임이 되어 2학년 3반을 맡게 되는데. 그는 반 아이들의 욕망을 건드리며 기이한 환상의 세계로 끌어들인다.,"반, 봉, 구, 아이, 임시, 담임, 학년, 고등학교, 욕망, 산",0.6226187,0.1999999996,0.1729125235749445,44.95
성스러운 아이돌(드라마),"하루 아침에 대한민국 무명 아이돌이 된, 이 세계 대신관 램브러리의 성스럽고 망측한 연예계 적응기","무명, 램브러리, 아이돌, 관, 세계, 대신, 성, 대한민국, 연예, 아침",0.70571244,0.0,0.1729125235749445,44.94
대상(드라마),어린 시절 부모님을 위장 살해한 친구로 인해 충격과 상처로 살아오던 주인공이 그 사이코패스이자 강도 살인 사건의 용의자인 친구를 변호하게 되면서 벌어지는 일들을 그린 드라마,"친구, 위장, 살해, 용의자, 충격, 사건, 상처, 강도, 사이코패스, 살인",0.6221438,0.1999999996,0.1729125235749445,44.92
빅픽처하우스,"음악을 하는 사람들을 위한 셰어하우스가 있다?! 20대라면 누구나 겪어봤을 꿈, 사랑, 가족 등에 관한 보편적 고민을 다룬, 음악인을 위한 셰어하우스에 사는 다섯 남녀의 청춘성장로맨스","셰어하우스, 남녀, 꿈, 음악인, 사랑, 고민, 가족, 보편, 청춘, 성장",0.6216154,0.1999999996,0.1729125235749445,44.89
맨도롱 또똣,홧병 걸린 개미와 애정결핍 베짱이의 사랑이라는 기발한 발상에서 시작하는 로맨틱 코미디. 아름다운 섬 제주도에서 레스토랑 '맨도롱 또똣'을 꾸려 나가는 청춘 남녀의 이야기,"결핍, 맨도롱 또똣, 베짱이, 레스토랑, 사랑, 제주도, 발상, 섬, 시작, 코미디",0.64141077,0.1818181814545454,0.1239327803995606,44.89
스테이션 19,"그레이 아나토미의 스핀오프 드라마로, 스테이션 19에서 근무하는 소방관들을 주인공으로 하는 이야기","드라마, 근무, 스테이션, 오프, 소방관, 스핀, 주인공, 그레이 아나토미, 이야기",0.7049224,0.0,0.1729125235749445,44.89
그래서 저는 픽했습니다,지하 아이돌에 빠진 직장인 여성의 이야기,"아이돌, 직장인, 여성, 지하, 이야기",0.6156366,0.0,0.529119710127072,44.87
맹감독의 악플러,성적 부진으로 퇴출 위기에 놓인 프로농구 감독 맹공이 팀 성적을 위해 자신의 악플러 화진과 손잡으며 벌어지는 투 맨 게임 코미디를 그린 드라마,"성적, 맨, 투, 화진, 악플, 프로, 위기, 자신, 농구, 감독",0.7046213,0.0,0.1729125235749445,44.87
눈길(드라마),"일제의 수탈 속에서 가난이 지긋지긋했던 종분, 그리고 그가 동경했던 예쁘고 공부도 잘했던 같은 동네 친구 영애, 두 소녀의 슬프고도 아름다운 우정을 다룬 이야기","가난, 소녀, 영애, 종, 동경, 친구, 예쁘, 동네, 공부, 같",0.70461595,0.0,0.1729125235749445,44.87
마녀는 살아있다,산 날과 살날이 반반인 불혹의 나이에 죽이고 싶은 누군가가 생겨버린 세 여자의 이야기를 다루는 미스터리 블랙코미디,"이야기, 여자, 나이, 불혹, 미스터리, 반반, 날, 블랙, 코미디",0.69102037,0.0,0.2270571177148983,44.87
라이브온,트렌디함과 유명세가 곧 계급이 되는 서연고등학교에서 인기 피라미드 정점에 있는 안하무인 스타 백호랑이 자신의 과거를 폭로하려는 익명의 저격수를 찾고자 완벽주의 꼰대 방송부장 고은택이 있는 방송부에 들어가게 되면서 벌어지는 로맨스 드라마,"방송, 서연, 고등학교, 인기, 피라미드, 정점, 있, 안하무인, 스타, 백",0.70420057,0.0,0.1729125235749445,44.85
LTNS,짠한 현실에 관계마저 소원해진 부부 ‘우진’(이솜)과 ‘사무엘’(안재홍)이 돈을 벌기 위해 불륜 커플들의 뒤를 쫓으며 일어나는 예측불허 고자극 불륜 추적 활극.,"불륜, 소원, 부부, 우진, 이솜, 자극, 사무엘, 불허, 안재홍, 돈",0.70418215,0.0,0.1729125235749445,44.84
달의 연인 - 보보경심 려,"달그림자가 태양을 검게 물들인 날. 상처 입은 짐승 같은 사내, 4황자 '왕소'와 21세기 여인 '고하진'의 영혼이 미끄러져 들어간 고려 소녀 '해수'가 천 년의 시공간을 초월해 만난다.","검, 해, 날, 소녀, 상처, 고려, 짐승, 영혼, 같, 고하진",0.70411384,0.0,0.1729125235749445,44.84
DCU(드라마),해상보안청에 신설된 수중 사건 사고를 수사하는 스페셜리스트 집단 'DCU'의 활약을 그린 드라마,"신설, 스페셜리스트, 수중, 수사, 사건, 사고, 집단, 청, 활약, 보안",0.70393944,0.0,0.1729125235749445,44.83
스토브리그(드라마),팬들의 눈물마저 마른 꼴찌팀에 새로 부임한 단장이 남다른 시즌을 준비하는 뜨거운 겨울 이야기,"시즌, 팀, 남다르, 부임, 단장, 준비, 꼴찌, 겨울, 눈물, 팬",0.61937255,0.1999999996,0.1729125235749445,44.76
임진왜란 1592,임진왜란 당시 상황을 드라마로 재구성한 국내 최초의 팩추얼 드라마,"드라마, 구성, 국내, 상황, 최초, 당시, 팩추얼, 임진왜란",0.67390454,0.0,0.287585624326253,44.75
비밀은 없어,통제 불능 혓바닥 헐크가 된 아나운서 송기백이 열정 충만 예능작가 온우주를 만나며 겪게 되는 유치하고 발칙한 인생 반전 코믹 멜로 드라마,"헐크, 반전, 아나운서, 인생, 송, 발칙하, 우주, 기백, 열정, 작가",0.7024705,0.0,0.1729125235749445,44.74
"어서오세요, 마녀상점","혜지는 간절한 소망을 가진 사람에게만 보이는 마녀상점의 아르바이트생이 된다. 유호와의 썸에 진전이 없는 혜지 앞에 여고생으로 변신한 마녀 영지, 훈남 유도선수 성우가 등장한다.","마녀, 혜지, 유도, 남, 훈, 영지, 상점, 아르바이트, 변신, 썸",0.7023703,0.0,0.1729125235749445,44.74
